Id,UTC,UTCMilliseconds,PCLocalTime,PCTime,UpdateOf,Species,Volume,Channels,Comment,Potential_for_screening
606,2021-08-17 19:00:56.719,719,2021-08-17 16:00:56.719,2021-08-17 19:00:56.719,0,Dolphin Clicks                                    ,0,3,,
607,2021-08-17 19:00:58.106,106,2021-08-17 16:00:58.106,2021-08-17 19:00:58.106,0,Dolphin Whistles                                  ,0,3,,
608,2021-08-17 19:00:59.380,380,2021-08-17 16:00:59.380,2021-08-17 19:00:59.380,0,Ship Noise                                        ,0,3,,
609,2021-08-17 19:01:00.273,273,2021-08-17 16:01:00.273,2021-08-17 19:01:00.273,0,Airguns                                           ,0,3,,
610,2021-08-17 19:01:01.255,255,2021-08-17 16:01:01.255,2021-08-17 19:01:01.255,0,Other Noise                                       ,0,3,,
611,2021-08-17 19:12:04.942,942,2021-08-17 16:12:04.942,2021-08-17 19:12:04.942,0,NBW                                               ,5,3,,
612,2021-08-17 19:12:12.044,44,2021-08-17 16:12:12.044,2021-08-17 19:12:12.044,0,,-1,3,buzz clicks                                       ,yes
613,2021-08-17 20:01:19.413,413,2021-08-17 17:01:19.413,2021-08-17 20:01:19.413,0,NBW                                               ,5,3,,
614,2021-08-17 20:01:21.016,16,2021-08-17 17:01:21.016,2021-08-17 20:01:21.016,0,Sperm Whale                                       ,0,3,,
615,2021-08-17 20:01:21.901,901,2021-08-17 17:01:21.901,2021-08-17 20:01:21.901,0,Dolphin Clicks                                    ,0,3,,
616,2021-08-17 20:01:23.963,963,2021-08-17 17:01:23.963,2021-08-17 20:01:23.963,0,Dolphin Whistles                                  ,0,3,,
617,2021-08-17 20:01:24.751,751,2021-08-17 17:01:24.751,2021-08-17 20:01:24.751,0,Ship Noise                                        ,0,3,,
618,2021-08-17 20:01:25.515,515,2021-08-17 17:01:25.515,2021-08-17 20:01:25.515,0,Airguns                                           ,0,3,,
619,2021-08-17 20:01:26.295,295,2021-08-17 17:01:26.295,2021-08-17 20:01:26.295,0,Other Noise                                       ,0,3,,
620,2021-08-17 20:07:31.274,274,2021-08-17 17:07:31.274,2021-08-17 20:07:31.274,0,NBW                                               ,3,3,,
621,2021-08-17 20:07:37.830,830,2021-08-17 17:07:37.830,2021-08-17 20:07:37.830,0,,-1,3,doublets                                          ,yes
622,2021-08-17 21:37:01.512,512,2021-08-17 18:37:01.512,2021-08-17 21:37:01.512,0,,-1,3,lots of NBW clicks!                               ,yes
623,2021-08-17 21:37:10.586,586,2021-08-17 18:37:10.586,2021-08-17 21:37:10.586,0,NBW                                               ,3,3,raspberries and buzzes                            ,yes
624,2021-08-17 21:39:02.795,795,2021-08-17 18:39:02.795,2021-08-17 21:39:02.795,0,NBW                                               ,5,3,raspberries and buzzes                            ,yes
625,2021-08-17 21:41:01.381,381,2021-08-17 18:41:01.381,2021-08-17 21:41:01.381,0,Other Noise                                       ,3,3,possibly pilot whistles?                          ,
626,2021-08-17 22:08:30.351,351,2021-08-17 19:08:30.351,2021-08-17 22:08:30.352,0,Dolphin Clicks                                    ,2,3,,
627,2021-08-17 22:08:31.706,706,2021-08-17 19:08:31.706,2021-08-17 22:08:31.706,0,Dolphin Whistles                                  ,2,3,,
628,2021-08-17 22:08:34.829,829,2021-08-17 19:08:34.829,2021-08-17 22:08:34.829,0,NBW                                               ,3,3,,
629,2021-08-17 23:29:06.574,574,2021-08-17 20:29:06.574,2021-08-17 23:29:06.574,0,NBW                                               ,0,3,,
630,2021-08-17 23:29:07.468,468,2021-08-17 20:29:07.468,2021-08-17 23:29:07.468,0,Sperm Whale                                       ,0,3,,
631,2021-08-17 23:29:08.313,313,2021-08-17 20:29:08.313,2021-08-17 23:29:08.313,0,Dolphin Clicks                                    ,0,3,,
632,2021-08-17 23:29:09.248,248,2021-08-17 20:29:09.248,2021-08-17 23:29:09.248,0,Dolphin Whistles                                  ,0,3,,
633,2021-08-17 23:29:10.064,64,2021-08-17 20:29:10.064,2021-08-17 23:29:10.064,0,Ship Noise                                        ,0,3,,
634,2021-08-17 23:29:10.915,915,2021-08-17 20:29:10.915,2021-08-17 23:29:10.915,0,Airguns                                           ,0,3,,
635,2021-08-18 10:42:02.464,464,2021-08-18 07:42:02.464,2021-08-18 10:42:02.464,0,NBW                                               ,0,3,,
636,2021-08-18 10:42:03.388,388,2021-08-18 07:42:03.388,2021-08-18 10:42:03.388,0,Sperm Whale                                       ,0,3,,
637,2021-08-18 10:42:04.715,715,2021-08-18 07:42:04.715,2021-08-18 10:42:04.715,0,Dolphin Clicks                                    ,0,3,,
638,2021-08-18 10:42:05.720,720,2021-08-18 07:42:05.720,2021-08-18 10:42:05.720,0,Dolphin Whistles                                  ,0,3,,
639,2021-08-18 10:42:06.614,614,2021-08-18 07:42:06.614,2021-08-18 10:42:06.614,0,Ship Noise                                        ,0,3,,
640,2021-08-18 10:42:07.541,541,2021-08-18 07:42:07.541,2021-08-18 10:42:07.541,0,Airguns                                           ,0,3,,
641,2021-08-18 11:00:55.210,210,2021-08-18 08:00:55.210,2021-08-18 11:00:55.210,0,NBW                                               ,1,3,,
642,2021-08-18 11:00:56.073,73,2021-08-18 08:00:56.073,2021-08-18 11:00:56.073,0,Sperm Whale                                       ,0,3,,
643,2021-08-18 11:00:56.916,916,2021-08-18 08:00:56.916,2021-08-18 11:00:56.916,0,Dolphin Clicks                                    ,0,3,,
644,2021-08-18 11:00:57.703,703,2021-08-18 08:00:57.703,2021-08-18 11:00:57.703,0,Dolphin Whistles                                  ,0,3,,
645,2021-08-18 11:00:58.503,503,2021-08-18 08:00:58.503,2021-08-18 11:00:58.503,0,Ship Noise                                        ,0,3,,
646,2021-08-18 11:01:00.337,337,2021-08-18 08:01:00.337,2021-08-18 11:01:00.337,0,Ship Noise                                        ,3,3,,
647,2021-08-18 11:01:01.403,403,2021-08-18 08:01:01.403,2021-08-18 11:01:01.403,0,Airguns                                           ,0,3,,
648,2021-08-18 12:31:36.752,752,2021-08-18 09:31:36.752,2021-08-18 12:31:36.752,0,NBW                                               ,1,3,,
649,2021-08-18 12:31:37.840,840,2021-08-18 09:31:37.840,2021-08-18 12:31:37.840,0,Sperm Whale                                       ,0,3,,
650,2021-08-18 12:31:38.725,725,2021-08-18 09:31:38.725,2021-08-18 12:31:38.725,0,Dolphin Clicks                                    ,0,3,,
651,2021-08-18 12:31:39.453,453,2021-08-18 09:31:39.453,2021-08-18 12:31:39.453,0,Dolphin Whistles                                  ,0,3,,
652,2021-08-18 12:31:40.406,406,2021-08-18 09:31:40.406,2021-08-18 12:31:40.406,0,Ship Noise                                        ,3,3,,
653,2021-08-18 12:31:41.756,756,2021-08-18 09:31:41.756,2021-08-18 12:31:41.756,0,Airguns                                           ,0,3,,
654,2021-08-18 12:31:42.551,551,2021-08-18 09:31:42.551,2021-08-18 12:31:42.551,0,Other Noise                                       ,0,3,,
655,2021-08-18 13:04:58.697,697,2021-08-18 10:04:58.697,2021-08-18 13:04:58.697,0,NBW                                               ,1,3,,
656,2021-08-18 13:05:01.744,744,2021-08-18 10:05:01.744,2021-08-18 13:05:01.744,0,Ship Noise                                        ,4,3,,
657,2021-08-18 13:20:34.501,501,2021-08-18 10:20:34.501,2021-08-18 13:20:34.501,0,,-1,3,stopped for drone usb exploring                   ,
658,2021-08-18 13:32:09.242,242,2021-08-18 10:32:09.242,2021-08-18 13:32:09.242,0,NBW                                               ,0,3,,
659,2021-08-18 13:32:12.860,860,2021-08-18 10:32:12.860,2021-08-18 13:32:12.860,0,Sperm Whale                                       ,0,3,,
660,2021-08-18 13:32:14.151,151,2021-08-18 10:32:14.151,2021-08-18 13:32:14.151,0,Dolphin Clicks                                    ,1,3,,
661,2021-08-18 13:32:15.397,397,2021-08-18 10:32:15.397,2021-08-18 13:32:15.397,0,Dolphin Whistles                                  ,0,3,,
662,2021-08-18 13:32:16.065,65,2021-08-18 10:32:16.065,2021-08-18 13:32:16.065,0,Ship Noise                                        ,0,3,,
663,2021-08-18 13:32:17.468,468,2021-08-18 10:32:17.468,2021-08-18 13:32:17.468,0,Airguns                                           ,0,3,,
664,2021-08-18 13:32:18.820,820,2021-08-18 10:32:18.820,2021-08-18 13:32:18.820,0,Other Noise                                       ,0,3,,
665,2021-08-18 14:01:15.731,731,2021-08-18 11:01:15.731,2021-08-18 14:01:15.731,0,NBW                                               ,0,3,,
666,2021-08-18 14:01:17.584,584,2021-08-18 11:01:17.584,2021-08-18 14:01:17.584,0,Sperm Whale                                       ,0,3,,
667,2021-08-18 14:01:18.378,378,2021-08-18 11:01:18.378,2021-08-18 14:01:18.378,0,Dolphin Clicks                                    ,0,3,,
668,2021-08-18 14:01:19.046,46,2021-08-18 11:01:19.046,2021-08-18 14:01:19.046,0,Dolphin Whistles                                  ,0,3,,
669,2021-08-18 14:01:28.660,660,2021-08-18 11:01:28.660,2021-08-18 14:01:28.660,0,Ship Noise                                        ,0,3,engine on                                         ,
670,2021-08-18 14:01:43.446,446,2021-08-18 11:01:43.446,2021-08-18 14:01:43.446,0,Ship Noise                                        ,5,3,engine on                                         ,
671,2021-08-18 14:01:44.676,676,2021-08-18 11:01:44.676,2021-08-18 14:01:44.676,0,Airguns                                           ,0,3,,
672,2021-08-18 14:01:45.456,456,2021-08-18 11:01:45.456,2021-08-18 14:01:45.456,0,Other Noise                                       ,0,3,,
673,2021-08-18 14:31:17.349,349,2021-08-18 11:31:17.349,2021-08-18 14:31:17.349,0,NBW                                               ,0,3,,
674,2021-08-18 14:31:18.131,131,2021-08-18 11:31:18.131,2021-08-18 14:31:18.131,0,Sperm Whale                                       ,0,3,,
675,2021-08-18 14:31:18.960,960,2021-08-18 11:31:18.960,2021-08-18 14:31:18.960,0,Dolphin Clicks                                    ,0,3,,
676,2021-08-18 14:31:20.221,221,2021-08-18 11:31:20.221,2021-08-18 14:31:20.221,0,Dolphin Whistles                                  ,0,3,,
677,2021-08-18 14:31:21.320,320,2021-08-18 11:31:21.320,2021-08-18 14:31:21.320,0,Ship Noise                                        ,3,3,,
678,2021-08-18 14:31:22.307,307,2021-08-18 11:31:22.307,2021-08-18 14:31:22.307,0,Airguns                                           ,0,3,,
679,2021-08-18 15:01:11.897,897,2021-08-18 12:01:11.897,2021-08-18 15:01:11.897,0,NBW                                               ,0,3,,
680,2021-08-18 15:01:12.810,810,2021-08-18 12:01:12.810,2021-08-18 15:01:12.810,0,Sperm Whale                                       ,0,3,,
681,2021-08-18 15:01:15.169,169,2021-08-18 12:01:15.169,2021-08-18 15:01:15.169,0,Dolphin Clicks                                    ,1,3,,
682,2021-08-18 15:01:16.330,330,2021-08-18 12:01:16.330,2021-08-18 15:01:16.330,0,Dolphin Whistles                                  ,2,3,,
683,2021-08-18 15:01:17.415,415,2021-08-18 12:01:17.415,2021-08-18 15:01:17.415,0,Ship Noise                                        ,0,3,,
684,2021-08-18 15:01:18.910,910,2021-08-18 12:01:18.910,2021-08-18 15:01:18.910,0,Airguns                                           ,0,3,,
685,2021-08-18 15:01:20.264,264,2021-08-18 12:01:20.264,2021-08-18 15:01:20.264,0,Other Noise                                       ,0,3,,
686,2021-08-18 15:30:37.485,485,2021-08-18 12:30:37.485,2021-08-18 15:30:37.485,0,Dolphin Whistles                                  ,2,3,,
687,2021-08-18 15:59:46.626,626,2021-08-18 12:59:46.626,2021-08-18 15:59:46.626,0,Sperm Whale                                       ,0,3,,
688,2021-08-18 15:59:47.839,839,2021-08-18 12:59:47.839,2021-08-18 15:59:47.839,0,Dolphin Clicks                                    ,0,3,,
689,2021-08-18 15:59:48.630,630,2021-08-18 12:59:48.630,2021-08-18 15:59:48.630,0,Dolphin Whistles                                  ,0,3,,
690,2021-08-18 15:59:49.491,491,2021-08-18 12:59:49.491,2021-08-18 15:59:49.492,0,Ship Noise                                        ,0,3,,
691,2021-08-18 15:59:50.526,526,2021-08-18 12:59:50.526,2021-08-18 15:59:50.526,0,Airguns                                           ,0,3,,
692,2021-08-18 15:59:51.343,343,2021-08-18 12:59:51.343,2021-08-18 15:59:51.343,0,Other Noise                                       ,0,3,,
693,2021-08-18 17:01:55.577,577,2021-08-18 14:01:55.577,2021-08-18 17:01:55.577,0,Dolphin Clicks                                    ,5,3,,
694,2021-08-18 17:01:57.008,8,2021-08-18 14:01:57.008,2021-08-18 17:01:57.008,0,Dolphin Whistles                                  ,5,3,,
695,2021-08-18 17:02:04.083,83,2021-08-18 14:02:04.083,2021-08-18 17:02:04.083,0,,-1,3,rissos dolphins                                   ,
696,2021-08-18 18:32:57.989,989,2021-08-18 15:32:57.989,2021-08-18 18:32:57.989,0,NBW                                               ,1,3,,
697,2021-08-18 18:32:59.049,49,2021-08-18 15:32:59.049,2021-08-18 18:32:59.049,0,Sperm Whale                                       ,0,3,,
698,2021-08-18 18:32:59.909,909,2021-08-18 15:32:59.909,2021-08-18 18:32:59.910,0,Dolphin Clicks                                    ,0,3,,
699,2021-08-18 18:33:00.727,727,2021-08-18 15:33:00.727,2021-08-18 18:33:00.727,0,Dolphin Whistles                                  ,0,3,,
700,2021-08-18 18:33:01.523,523,2021-08-18 15:33:01.523,2021-08-18 18:33:01.523,0,Ship Noise                                        ,0,3,,
701,2021-08-18 18:33:02.399,399,2021-08-18 15:33:02.399,2021-08-18 18:33:02.399,0,Airguns                                           ,0,3,,
702,2021-08-18 19:04:20.068,68,2021-08-18 16:04:20.068,2021-08-18 19:04:20.068,0,Dolphin Clicks                                    ,3,3,,
703,2021-08-18 20:00:54.883,883,2021-08-18 17:00:54.883,2021-08-18 20:00:54.883,0,NBW                                               ,1,3,,
704,2021-08-18 20:00:56.453,453,2021-08-18 17:00:56.453,2021-08-18 20:00:56.453,0,Dolphin Clicks                                    ,0,3,,
705,2021-08-18 20:00:57.157,157,2021-08-18 17:00:57.157,2021-08-18 20:00:57.157,0,Dolphin Whistles                                  ,0,3,,
706,2021-08-18 20:00:59.119,119,2021-08-18 17:00:59.119,2021-08-18 20:00:59.119,0,Ship Noise                                        ,0,3,,
707,2021-08-18 20:01:00.745,745,2021-08-18 17:01:00.745,2021-08-18 20:01:00.745,0,Airguns                                           ,0,3,,
708,2021-08-18 20:32:57.044,44,2021-08-18 17:32:57.044,2021-08-18 20:32:57.044,0,Dolphin Clicks                                    ,2,3,,
709,2021-08-18 23:36:56.750,750,2021-08-18 20:36:56.750,2021-08-18 23:36:56.750,0,Dolphin Clicks                                    ,3,3,,
710,2021-08-19 01:01:39.196,196,2021-08-18 22:01:39.196,2021-08-19 01:01:39.196,0,,-1,3,disregard dolphin clicks -entered  by accident    ,
711,2021-08-19 01:04:26.735,735,2021-08-18 22:04:26.735,2021-08-19 01:04:26.735,0,NBW                                               ,0,3,,
712,2021-08-19 01:04:28.007,7,2021-08-18 22:04:28.007,2021-08-19 01:04:28.007,0,Sperm Whale                                       ,0,3,,
713,2021-08-19 01:04:29.042,42,2021-08-18 22:04:29.042,2021-08-19 01:04:29.042,0,Dolphin Clicks                                    ,0,3,,
714,2021-08-19 01:04:31.154,154,2021-08-18 22:04:31.154,2021-08-19 01:04:31.154,0,Dolphin Whistles                                  ,1,3,,
715,2021-08-19 01:04:34.753,753,2021-08-18 22:04:34.753,2021-08-19 01:04:34.753,0,Ship Noise                                        ,0,3,,
716,2021-08-19 01:04:36.197,197,2021-08-18 22:04:36.197,2021-08-19 01:04:36.197,0,Airguns                                           ,0,3,,
717,2021-08-19 01:04:37.245,245,2021-08-18 22:04:37.245,2021-08-19 01:04:37.245,0,Other Noise                                       ,0,3,,
718,2021-08-19 01:31:54.098,98,2021-08-18 22:31:54.098,2021-08-19 01:31:54.098,0,Dolphin Whistles                                  ,1,3,,
719,2021-08-19 01:32:00.013,13,2021-08-18 22:32:00.013,2021-08-19 01:32:00.013,0,NBW                                               ,0,3,,
720,2021-08-19 01:32:01.462,462,2021-08-18 22:32:01.462,2021-08-19 01:32:01.462,0,Sperm Whale                                       ,0,3,,
721,2021-08-19 01:32:08.632,632,2021-08-18 22:32:08.632,2021-08-19 01:32:08.632,0,Dolphin Clicks                                    ,2,3,,
722,2021-08-19 01:32:11.109,109,2021-08-18 22:32:11.109,2021-08-19 01:32:11.109,0,Ship Noise                                        ,0,3,,
723,2021-08-19 01:32:12.225,225,2021-08-18 22:32:12.225,2021-08-19 01:32:12.225,0,Airguns                                           ,0,3,,
724,2021-08-19 01:32:14.158,158,2021-08-18 22:32:14.158,2021-08-19 01:32:14.158,0,Other Noise                                       ,0,3,,
725,2021-08-19 02:01:56.497,497,2021-08-18 23:01:56.497,2021-08-19 02:01:56.497,0,NBW                                               ,0,3,,
726,2021-08-19 02:01:57.339,339,2021-08-18 23:01:57.339,2021-08-19 02:01:57.339,0,Sperm Whale                                       ,0,3,,
727,2021-08-19 02:02:00.093,93,2021-08-18 23:02:00.093,2021-08-19 02:02:00.093,0,Dolphin Clicks                                    ,3,3,,
728,2021-08-19 02:02:01.523,523,2021-08-18 23:02:01.523,2021-08-19 02:02:01.523,0,Dolphin Whistles                                  ,3,3,,
729,2021-08-19 02:02:02.749,749,2021-08-18 23:02:02.749,2021-08-19 02:02:02.749,0,Ship Noise                                        ,0,3,,
730,2021-08-19 02:02:03.613,613,2021-08-18 23:02:03.613,2021-08-19 02:02:03.613,0,Airguns                                           ,0,3,,
731,2021-08-19 02:02:04.507,507,2021-08-18 23:02:04.507,2021-08-19 02:02:04.507,0,Other Noise                                       ,0,3,,
732,2021-08-19 02:32:02.739,739,2021-08-18 23:32:02.739,2021-08-19 02:32:02.739,0,NBW                                               ,0,3,,
733,2021-08-19 02:32:04.594,594,2021-08-18 23:32:04.594,2021-08-19 02:32:04.594,0,Sperm Whale                                       ,0,3,,
734,2021-08-19 02:32:08.168,168,2021-08-18 23:32:08.168,2021-08-19 02:32:08.168,0,Dolphin Clicks                                    ,3,3,,
735,2021-08-19 02:32:09.575,575,2021-08-18 23:32:09.575,2021-08-19 02:32:09.575,0,Dolphin Whistles                                  ,2,3,,
736,2021-08-19 02:32:10.951,951,2021-08-18 23:32:10.951,2021-08-19 02:32:10.951,0,Ship Noise                                        ,0,3,,
737,2021-08-19 02:32:11.979,979,2021-08-18 23:32:11.979,2021-08-19 02:32:11.979,0,Airguns                                           ,0,3,,
738,2021-08-19 02:32:14.613,613,2021-08-18 23:32:14.613,2021-08-19 02:32:14.613,0,Other Noise                                       ,0,3,,
739,2021-08-19 03:01:52.872,872,2021-08-19 00:01:52.872,2021-08-19 03:01:52.872,0,NBW                                               ,0,3,,
740,2021-08-19 03:01:53.832,832,2021-08-19 00:01:53.832,2021-08-19 03:01:53.832,0,Sperm Whale                                       ,0,3,,
741,2021-08-19 03:01:55.098,98,2021-08-19 00:01:55.098,2021-08-19 03:01:55.098,0,Dolphin Clicks                                    ,2,3,,
742,2021-08-19 03:01:56.683,683,2021-08-19 00:01:56.683,2021-08-19 03:01:56.683,0,Dolphin Whistles                                  ,1,3,,
743,2021-08-19 03:01:57.606,606,2021-08-19 00:01:57.606,2021-08-19 03:01:57.606,0,Ship Noise                                        ,0,3,,
744,2021-08-19 03:01:58.282,282,2021-08-19 00:01:58.282,2021-08-19 03:01:58.282,0,Airguns                                           ,0,3,,
745,2021-08-19 03:01:59.138,138,2021-08-19 00:01:59.138,2021-08-19 03:01:59.138,0,Other Noise                                       ,0,3,,
746,2021-08-19 03:28:35.599,599,2021-08-19 00:28:35.599,2021-08-19 03:28:35.599,0,Dolphin Clicks                                    ,3,3,,
747,2021-08-19 03:28:37.438,438,2021-08-19 00:28:37.438,2021-08-19 03:28:37.438,0,Dolphin Whistles                                  ,3,3,,
748,2021-08-19 03:35:53.045,45,2021-08-19 00:35:53.045,2021-08-19 03:35:53.045,0,Sperm Whale                                       ,3,3,,
749,2021-08-19 04:04:13.935,935,2021-08-19 01:04:13.935,2021-08-19 04:04:13.935,0,Sperm Whale                                       ,4,3,,
750,2021-08-19 04:04:54.434,434,2021-08-19 01:04:54.434,2021-08-19 04:04:54.434,0,Dolphin Whistles                                  ,2,3,,
751,2021-08-19 04:24:33.716,716,2021-08-19 01:24:33.716,2021-08-19 04:24:33.716,0,Dolphin Clicks                                    ,5,3,,
752,2021-08-19 04:24:36.590,590,2021-08-19 01:24:36.590,2021-08-19 04:24:36.590,0,Dolphin Whistles                                  ,4,3,,
753,2021-08-19 04:24:40.445,445,2021-08-19 01:24:40.445,2021-08-19 04:24:40.445,0,Sperm Whale                                       ,1,3,,
754,2021-08-19 04:24:55.120,120,2021-08-19 01:24:55.120,2021-08-19 04:24:55.120,0,Sperm Whale                                       ,3,3,,
755,2021-08-19 04:25:13.908,908,2021-08-19 01:25:13.908,2021-08-19 04:25:13.908,0,Sperm Whale                                       ,5,3,,
756,2021-08-19 05:30:11.050,50,2021-08-19 02:30:11.050,2021-08-19 05:30:11.050,0,NBW                                               ,0,3,,
757,2021-08-19 05:30:11.929,929,2021-08-19 02:30:11.929,2021-08-19 05:30:11.929,0,Sperm Whale                                       ,0,3,,
758,2021-08-19 05:30:12.829,829,2021-08-19 02:30:12.829,2021-08-19 05:30:12.829,0,Dolphin Clicks                                    ,0,3,,
759,2021-08-19 05:30:13.862,862,2021-08-19 02:30:13.862,2021-08-19 05:30:13.862,0,Dolphin Whistles                                  ,0,3,,
760,2021-08-19 05:30:14.742,742,2021-08-19 02:30:14.742,2021-08-19 05:30:14.742,0,Ship Noise                                        ,0,3,,
761,2021-08-19 05:30:15.696,696,2021-08-19 02:30:15.696,2021-08-19 05:30:15.696,0,Airguns                                           ,0,3,,
762,2021-08-19 06:05:25.556,556,2021-08-19 03:05:25.556,2021-08-19 06:05:25.556,0,NBW                                               ,0,3,,
763,2021-08-19 06:05:26.408,408,2021-08-19 03:05:26.408,2021-08-19 06:05:26.408,0,Sperm Whale                                       ,0,3,,
764,2021-08-19 06:05:27.229,229,2021-08-19 03:05:27.229,2021-08-19 06:05:27.229,0,Dolphin Clicks                                    ,0,3,,
765,2021-08-19 06:05:28.859,859,2021-08-19 03:05:28.859,2021-08-19 06:05:28.859,0,Dolphin Whistles                                  ,0,3,,
766,2021-08-19 06:05:29.690,690,2021-08-19 03:05:29.690,2021-08-19 06:05:29.690,0,Ship Noise                                        ,0,3,,
767,2021-08-19 06:05:30.500,500,2021-08-19 03:05:30.500,2021-08-19 06:05:30.500,0,Airguns                                           ,0,3,,
768,2021-08-19 06:30:41.227,227,2021-08-19 03:30:41.227,2021-08-19 06:30:41.227,0,NBW                                               ,0,3,,
769,2021-08-19 06:30:42.076,76,2021-08-19 03:30:42.076,2021-08-19 06:30:42.076,0,Sperm Whale                                       ,0,3,,
770,2021-08-19 06:30:42.958,958,2021-08-19 03:30:42.958,2021-08-19 06:30:42.958,0,Dolphin Clicks                                    ,0,3,,
771,2021-08-19 06:30:43.898,898,2021-08-19 03:30:43.898,2021-08-19 06:30:43.898,0,Dolphin Whistles                                  ,0,3,,
772,2021-08-19 06:30:44.759,759,2021-08-19 03:30:44.759,2021-08-19 06:30:44.759,0,Ship Noise                                        ,0,3,,
773,2021-08-19 06:30:45.697,697,2021-08-19 03:30:45.697,2021-08-19 06:30:45.697,0,Airguns                                           ,0,3,,
774,2021-08-19 07:01:20.306,306,2021-08-19 04:01:20.306,2021-08-19 07:01:20.306,0,NBW                                               ,0,3,,
775,2021-08-19 07:01:21.248,248,2021-08-19 04:01:21.248,2021-08-19 07:01:21.248,0,Sperm Whale                                       ,0,3,,
776,2021-08-19 07:01:22.298,298,2021-08-19 04:01:22.298,2021-08-19 07:01:22.298,0,Dolphin Clicks                                    ,0,3,,
777,2021-08-19 07:01:23.256,256,2021-08-19 04:01:23.256,2021-08-19 07:01:23.256,0,Dolphin Whistles                                  ,0,3,,
778,2021-08-19 07:01:24.743,743,2021-08-19 04:01:24.743,2021-08-19 07:01:24.743,0,Ship Noise                                        ,0,3,,
779,2021-08-19 07:01:26.199,199,2021-08-19 04:01:26.199,2021-08-19 07:01:26.199,0,Airguns                                           ,0,3,,
780,2021-08-19 07:44:28.866,866,2021-08-19 04:44:28.866,2021-08-19 07:44:28.866,0,Dolphin Clicks                                    ,2,3,,
781,2021-08-19 07:45:07.216,216,2021-08-19 04:45:07.216,2021-08-19 07:45:07.216,0,Other Noise                                       ,1,3,,
782,2021-08-19 08:08:43.719,719,2021-08-19 05:08:43.719,2021-08-19 08:08:43.719,0,NBW                                               ,1,3,,
783,2021-08-19 08:11:37.285,285,2021-08-19 05:11:37.285,2021-08-19 08:11:37.285,0,NBW                                               ,2,3,,
784,2021-08-19 09:01:28.804,804,2021-08-19 06:01:28.804,2021-08-19 09:01:28.804,0,Sperm Whale                                       ,1,3,,
785,2021-08-19 09:01:31.169,169,2021-08-19 06:01:31.169,2021-08-19 09:01:31.169,0,Dolphin Whistles                                  ,2,3,,
786,2021-08-19 09:30:31.511,511,2021-08-19 06:30:31.511,2021-08-19 09:30:31.511,0,NBW                                               ,0,3,,
787,2021-08-19 09:30:32.925,925,2021-08-19 06:30:32.925,2021-08-19 09:30:32.925,0,Sperm Whale                                       ,0,3,,
788,2021-08-19 09:30:35.254,254,2021-08-19 06:30:35.254,2021-08-19 09:30:35.254,0,Dolphin Clicks                                    ,0,3,,
789,2021-08-19 09:30:38.082,82,2021-08-19 06:30:38.082,2021-08-19 09:30:38.082,0,Dolphin Whistles                                  ,0,3,,
790,2021-08-19 09:30:39.451,451,2021-08-19 06:30:39.451,2021-08-19 09:30:39.451,0,Ship Noise                                        ,0,3,,
791,2021-08-19 09:30:40.634,634,2021-08-19 06:30:40.634,2021-08-19 09:30:40.634,0,Airguns                                           ,0,3,,
792,2021-08-19 09:30:44.421,421,2021-08-19 06:30:44.421,2021-08-19 09:30:44.421,0,Other Noise                                       ,0,3,,
793,2021-08-19 10:05:13.151,151,2021-08-19 07:05:13.151,2021-08-19 10:05:13.151,0,NBW                                               ,0,3,,
794,2021-08-19 10:05:14.349,349,2021-08-19 07:05:14.349,2021-08-19 10:05:14.349,0,Sperm Whale                                       ,1,3,,
795,2021-08-19 10:05:15.339,339,2021-08-19 07:05:15.339,2021-08-19 10:05:15.339,0,Dolphin Clicks                                    ,0,3,,
796,2021-08-19 10:05:16.144,144,2021-08-19 07:05:16.144,2021-08-19 10:05:16.144,0,Dolphin Whistles                                  ,1,3,,
797,2021-08-19 10:05:17.677,677,2021-08-19 07:05:17.677,2021-08-19 10:05:17.677,0,Ship Noise                                        ,0,3,,
798,2021-08-19 10:05:18.824,824,2021-08-19 07:05:18.824,2021-08-19 10:05:18.824,0,Airguns                                           ,0,3,,
799,2021-08-19 10:05:19.946,946,2021-08-19 07:05:19.946,2021-08-19 10:05:19.946,0,Other Noise                                       ,0,3,,
800,2021-08-19 10:41:48.105,105,2021-08-19 07:41:48.105,2021-08-19 10:41:48.105,0,NBW                                               ,3,3,,
801,2021-08-19 10:42:28.705,705,2021-08-19 07:42:28.705,2021-08-19 10:42:28.705,0,,-1,3,loud tight clicks after breach encounter          ,yes
802,2021-08-19 10:59:51.018,18,2021-08-19 07:59:51.018,2021-08-19 10:59:51.018,0,NBW                                               ,2,3,,
803,2021-08-19 10:59:52.822,822,2021-08-19 07:59:52.822,2021-08-19 10:59:52.822,0,Sperm Whale                                       ,0,3,,
804,2021-08-19 10:59:56.564,564,2021-08-19 07:59:56.564,2021-08-19 10:59:56.564,0,Dolphin Clicks                                    ,0,3,,
805,2021-08-19 10:59:58.233,233,2021-08-19 07:59:58.233,2021-08-19 10:59:58.233,0,Dolphin Whistles                                  ,0,3,,
806,2021-08-19 10:59:59.343,343,2021-08-19 07:59:59.343,2021-08-19 10:59:59.343,0,Ship Noise                                        ,0,3,,
807,2021-08-19 11:00:00.243,243,2021-08-19 08:00:00.243,2021-08-19 11:00:00.243,0,Airguns                                           ,0,3,,
